date,hospitalBedsRequired,hospitalBedCapacity,ICUBedsInUse,ICUBedCapacity,ventilatorsInUse,ventilatorCapacity,RtIndicator,RtIndicatorCI90,cumulativeDeaths,cumulativeInfected,currentInfected,currentSusceptible,currentExposed,countryName,stateName,countyName,intervention,fips,lat,long,lastUpdatedDate
2020-03-14,12,14057,0,241,0,548,1.6731597757,0.6428334015,0,112,74,3154857,93,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-03-15,13,14057,0,241,0,548,1.6955747034000002,0.6190422611,0,157,100,3154779,127,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-03-16,13,14057,0,241,0,548,1.7173869813,0.5954250908000001,0,217,137,3154672,173,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-03-17,13,14057,0,241,0,548,1.7377323492999999,0.5837783863,0,300,187,3154527,235,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-03-18,14,14057,0,241,0,548,1.7556157519000002,0.5843893953,0,411,253,3154340,311,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-03-19,14,14057,0,241,0,548,1.7701657346,0.5686421717,0,557,339,3154101,405,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-03-20,15,14057,0,241,0,548,1.7803959801,0.5195009327,0,744,446,3153800,518,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-03-21,16,14057,0,241,0,548,1.7854393916,0.5007245171,0,982,580,3153429,651,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-03-22,18,14057,0,241,0,548,1.7863239006,0.4542811598,0,1278,741,3152980,804,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-03-23,20,14057,0,241,0,548,1.7804091654,0.3982535699,0,1641,933,3152446,976,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-03-24,22,14057,0,241,0,548,1.7684725146,0.3555113626,0,2076,1155,3151825,1161,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-03-25,25,14057,0,241,0,548,1.7495101361,0.3263443136,0,2589,1407,3151117,1356,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-03-26,28,14057,0,241,0,548,1.7244930589,0.29315160290000003,0,3181,1684,3150330,1550,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-03-27,32,14057,0,241,0,548,1.6951980818,0.2669673182,0,3851,1980,3149476,1734,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-03-28,36,14057,1,241,0,548,1.6622391995,0.23606720920000002,0,4592,2286,3148573,1896,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-03-29,40,14057,2,241,0,548,1.6275289537000002,0.21721968060000002,0,5393,2588,3147647,2023,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-03-30,45,14057,4,241,0,548,1.591397051,0.198782549,0,6235,2873,3146725,2102,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-03-31,50,14057,5,241,1,548,1.5554903952,0.18605389690000002,1,7101,3126,3145815,2146,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-04-01,55,14057,7,241,2,548,1.5204865667,0.17883812370000002,3,7992,3354,3144844,2227,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-04-02,61,14057,9,241,3,548,1.4883656268,0.1707901323,4,8922,3576,3143805,2336,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-04-03,66,14057,10,241,4,548,1.4594849082,0.1560332669,5,9900,3800,3142700,2463,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-04-04,71,14057,12,241,5,548,1.4354069157,0.1456634766,7,10932,4033,3141526,2603,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-04-05,77,14057,14,241,6,548,1.4163149824,0.1454013402,9,12025,4277,3140282,2755,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-04-06,82,14057,16,241,7,548,1.4018082484,0.13226856550000002,11,13181,4533,3138963,2918,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-04-07,88,14057,18,241,8,548,1.3917219452,0.1294067278,13,14406,4804,3137566,3090,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-04-08,93,14057,20,241,10,548,1.3857557225,0.1253555252,15,15703,5091,3136086,3273,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-04-09,99,14057,22,241,11,548,1.3833745448,0.1202694094,17,17078,5394,3134518,3467,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-04-10,105,14057,24,241,12,548,1.3841199977,0.1373747237,20,18533,5715,3132858,3672,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-04-11,112,14057,26,241,14,548,1.3873844255,0.1306588619,23,20074,6054,3131100,3888,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-04-12,118,14057,28,241,15,548,1.3921472897,0.1466044495,26,21705,6413,3129240,4117,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-04-13,125,14057,30,241,16,548,1.3976732242,0.1276887415,29,23433,6792,3127271,4359,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-04-14,133,14057,33,241,18,548,1.4030971023,0.1203495001,32,25262,7193,3125185,4615,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-04-15,140,14057,35,241,20,548,1.4075225886,0.1306189776,36,27199,7617,3122979,4884,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-04-16,148,14057,38,241,21,548,1.4107305689,0.1412399189,40,29249,8066,3120644,5169,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-04-17,157,14057,41,241,23,548,1.4115211503,0.135238195,44,31419,8540,3118174,5470,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-04-18,166,14057,44,241,25,548,1.4094557327000001,0.1242874243,48,33714,9040,3115560,5787,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-04-19,175,14057,47,241,27,548,1.4044975169,0.1199452352,53,36164,9573,3112773,6125,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-04-20,185,14057,50,241,29,548,1.396410483,0.1107327555,58,38717,10128,3109869,6476,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-04-21,195,14057,53,241,31,548,1.3846830073,0.1025711807,63,41429,10716,3106785,6848,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-04-22,206,14057,57,241,33,548,1.3696482244000001,0.101137846,68,44302,11336,3103519,7241,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-04-23,218,14057,61,241,36,548,1.3507018489,0.1008336908,74,47339,11990,3100070,7654,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-04-24,230,14057,65,241,38,548,1.3289049175,0.1,80,50540,12671,3096466,8056,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-04-25,242,14057,69,241,41,548,1.3038046989,0.1,87,53888,13360,3092773,8401,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-04-26,256,14057,73,241,44,548,1.2768048197000001,0.1,94,57376,14048,3088991,8695,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-04-27,269,14057,78,241,47,548,1.248196118,0.1,101,60977,14712,3085148,8938,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-04-28,283,14057,82,241,50,548,1.2178622192,0.1,109,64666,15333,3081259,9137,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-04-29,297,14057,87,241,53,548,1.1864271547,0.1,117,68419,15899,3077353,9290,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-04-30,311,14057,92,241,55,548,1.1547063808,0.1,126,72233,16407,3073433,9396,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-05-01,325,14057,96,241,58,548,1.1235890429,0.1,135,76074,16851,3069546,9443,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-05-02,338,14057,101,241,61,548,1.0934029974,0.1,144,79923,17220,3065706,9433,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-05-03,350,14057,105,241,64,548,1.0649720771,0.1,154,83757,17506,3061936,9369,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-05-04,362,14057,109,241,67,548,1.03856289,0.1,164,87554,17706,3058259,9249,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-05-05,372,14057,112,241,69,548,1.014225091,0.1,174,91290,17814,3054697,9075,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-05-06,382,14057,116,241,71,548,0.992491113,0.1,185,94943,17828,3051270,8849,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-05-07,390,14057,118,241,73,548,0.9739496502,0.1,196,98495,17747,3047994,8573,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-05-08,397,14057,121,241,75,548,0.9584398702,0.1,207,101933,17576,3044831,8297,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-05-09,402,14057,123,241,76,548,0.9461571535000001,0.1,219,105271,17346,3041711,8080,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-05-10,406,14057,124,241,77,548,0.9369700234,0.1,230,108528,17086,3038637,7897,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-05-11,408,14057,125,241,78,548,0.9305273109000001,0.1,242,111714,16810,3035613,7735,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-05-12,410,14057,126,241,79,548,0.9266994616,0.1,254,114837,16527,3032641,7584,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-05-13,410,14057,126,241,79,548,0.9250989326,0.1,266,117900,16243,3029722,7441,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-05-14,409,14057,126,241,79,548,0.925525243,0.1,278,120905,15959,3026855,7301,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-05-15,408,14057,126,241,79,548,0.9271239455,0.1,290,123855,15677,3024042,7166,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-05-16,405,14057,125,241,79,548,0.9297767257,0.1,301,126750,15398,3021280,7033,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-05-17,403,14057,124,241,78,548,0.9328801047,0.1,313,129590,15121,3018570,6902,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-05-18,399,14057,123,241,78,548,0.9359904693000001,0.1,325,132378,14848,3015911,6773,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-05-19,396,14057,122,241,77,548,0.9387633774,0.1,337,135115,14579,3013301,6646,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-05-20,391,14057,121,241,77,548,0.9414727725,0.1,348,137800,14312,3010741,6521,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-05-21,387,14057,120,241,76,548,0.9435475833,0.1,360,140434,14049,3008230,6398,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-05-22,382,14057,118,241,75,548,0.9449934434,0.1,371,143018,13789,3005766,6277,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-05-23,377,14057,116,241,74,548,0.9459389948,0.1,382,145554,13533,3003350,6158,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-05-24,372,14057,115,241,74,548,0.9463877091,0.1,393,148040,13280,3000981,6041,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-05-25,367,14057,113,241,73,548,0.9464549246,0.1,404,150479,13031,2998658,5925,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-05-26,362,14057,111,241,72,548,0.9461397217,0.1,415,152872,12785,2996379,5811,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-05-27,356,14057,109,241,71,548,0.9456652891,0.1,426,155217,12543,2994146,5699,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-05-28,351,14057,108,241,69,548,0.9450908487,0.1,436,157518,12305,2991957,5588,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-05-29,345,14057,106,241,68,548,0.9450568299000001,0.1,446,159773,12070,2989811,5478,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-05-30,340,14057,104,241,67,548,0.9454921397,0.1,457,161985,11839,2987707,5370,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-05-31,334,14057,102,241,66,548,0.9462883154,0.1,467,164153,11612,2985645,5264,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-06-01,328,14057,100,241,65,548,0.9472854472000001,0.1,476,166279,11388,2983625,5159,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-06-02,323,14057,98,241,64,548,0.9485268758000001,0.1,486,168362,11168,2981645,5055,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-06-03,317,14057,96,241,63,548,0.9502038180000001,0.1,496,170404,10950,2979704,4954,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-06-04,312,14057,94,241,62,548,0.9525635041,0.1,505,172404,10735,2977803,4855,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-06-05,306,14057,92,241,60,548,0.9554459730000001,0.1,514,174364,10524,2975940,4758,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-06-06,301,14057,90,241,59,548,0.9588647379,0.1,523,176285,10316,2974115,4663,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-06-07,295,14057,89,241,58,548,0.9626950129,0.1,532,178167,10112,2972327,4568,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-06-08,290,14057,87,241,57,548,0.9665279724,0.1,541,180011,9911,2970576,4476,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-06-09,285,14057,85,241,56,548,0.9708436617,0.1,549,181817,9713,2968860,4385,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-06-10,279,14057,83,241,55,548,0.9758785138,0.1,558,183587,9518,2967180,4295,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-06-11,274,14057,81,241,54,548,0.9817607277,0.1,566,185320,9327,2965534,4207,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-06-12,269,14057,79,241,53,548,0.9885753465,0.1,574,187019,9139,2963922,4121,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-06-13,264,14057,78,241,51,548,0.9962727259,0.1,582,188683,8954,2962343,4036,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-06-14,259,14057,76,241,50,548,1.004510524,0.1,590,190313,8772,2960796,3953,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-06-15,254,14057,74,241,49,548,1.0132647197,0.1,597,191909,8593,2959283,3871,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-06-16,249,14057,73,241,48,548,1.0223754804,0.1,605,193471,8418,2957801,3790,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-06-17,245,14057,71,241,47,548,1.0318445733,0.1,612,195002,8245,2956349,3711,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-06-18,240,14057,69,241,46,548,1.0416183304,0.1,619,196500,8076,2954928,3634,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-06-19,235,14057,68,241,45,548,1.0513755447,0.1,626,197967,7909,2953537,3558,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-06-20,231,14057,66,241,44,548,1.0607843508,0.1,633,199403,7745,2952175,3483,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-06-21,226,14057,65,241,43,548,1.0693872349,0.1,640,200809,7585,2950842,3410,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-06-22,222,14057,63,241,42,548,1.0768691289,0.1,647,202186,7427,2949537,3339,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-06-23,218,14057,62,241,41,548,1.0826230496,0.1,653,203533,7271,2948260,3269,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-06-24,213,14057,60,241,40,548,1.0868791141,0.1,660,204855,7119,2947007,3199,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-06-25,209,14057,59,241,39,548,1.0892983228,0.1,666,206152,6969,2945779,3131,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-06-26,205,14057,57,241,38,548,1.0910930761,0.1,672,207422,6823,2944576,3064,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-06-27,201,14057,56,241,37,548,1.0915757599,0.1,678,208664,6679,2943400,2999,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-06-28,197,14057,55,241,36,548,1.0905618629,0.1,684,209878,6538,2942249,2934,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-06-29,193,14057,53,241,36,548,1.0881292047,0.1,690,211065,6400,2941126,2871,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-06-30,189,14057,52,241,35,548,1.0845419663,0.1,695,212225,6264,2940028,2809,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-07-01,186,14057,51,241,34,548,1.0801988379,0.1,701,213367,6131,2938947,2749,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-07-02,182,14057,49,241,33,548,1.0752917199,0.1,706,214485,6000,2937889,2689,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-07-03,178,14057,48,241,32,548,1.0703256576,0.1,711,215577,5871,2936854,2631,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-07-04,175,14057,47,241,31,548,1.0652187276,0.1,717,216646,5745,2935843,2574,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-07-05,171,14057,46,241,31,548,1.0596858424,0.1,722,217689,5622,2934856,2518,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-07-06,168,14057,45,241,30,548,1.0540405576,0.1,727,218708,5501,2933892,2463,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-07-07,165,14057,44,241,29,548,1.0483085943,0.1,731,219701,5383,2932950,2411,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-07-08,161,14057,42,241,28,548,nan,nan,736,220682,5276,2931970,2410,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-07-09,158,14057,41,241,28,548,nan,nan,741,221678,5203,2930900,2484,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-07-10,155,14057,40,241,27,548,nan,nan,745,222716,5180,2929730,2617,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-07-11,153,14057,39,241,26,548,nan,nan,750,223817,5220,2928448,2797,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-07-12,151,14057,39,241,26,548,nan,nan,754,225002,5328,2927038,3022,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-07-13,150,14057,38,241,25,548,nan,nan,759,226289,5510,2925477,3297,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-07-14,149,14057,38,241,25,548,nan,nan,763,227700,5769,2923733,3629,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-07-15,150,14057,38,241,25,548,nan,nan,767,229260,6117,2921771,4031,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-07-16,152,14057,39,241,26,548,nan,nan,771,231002,6564,2919545,4515,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-07-17,155,14057,40,241,26,548,nan,nan,776,232961,7126,2917001,5100,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-07-18,159,14057,41,241,27,548,nan,nan,780,235184,7823,2914070,5809,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-07-19,166,14057,43,241,28,548,nan,nan,785,237726,8681,2910664,6672,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-07-20,175,14057,46,241,30,548,nan,nan,790,240660,9735,2906675,7727,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-07-21,186,14057,49,241,32,548,nan,nan,795,244068,11023,2902001,8994,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-07-22,200,14057,54,241,34,548,nan,nan,800,248032,12581,2896560,10470,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-07-23,218,14057,59,241,38,548,nan,nan,806,252631,14424,2890329,12102,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-07-24,239,14057,66,241,42,548,nan,nan,813,257941,16568,2883190,13931,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-07-25,265,14057,74,241,47,548,nan,nan,820,264040,19036,2875020,16002,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-07-26,296,14057,84,241,53,548,nan,nan,827,271051,21867,2865648,18363,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-07-27,332,14057,96,241,60,548,nan,nan,836,279066,25097,2854955,21041,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-07-28,375,14057,110,241,68,548,nan,nan,846,288251,28785,2842723,24089,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-07-29,424,14057,125,241,78,548,nan,nan,857,298761,32991,2828757,27544,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-07-30,481,14057,144,241,89,548,nan,nan,870,310770,37777,2812844,31449,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-07-31,547,14057,165,241,102,548,nan,nan,885,324539,43237,2794661,35862,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-08-01,622,14057,189,241,117,548,nan,nan,901,340079,49374,2774198,40786,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-08-02,709,14057,217,241,134,548,nan,nan,920,357830,56334,2750913,46319,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-08-03,809,14057,250,241,154,548,nan,nan,943,377953,64164,2724622,52487,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-08-04,926,14057,292,241,176,548,nan,nan,975,400766,72958,2694965,59331,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-08-05,1058,14057,339,241,201,548,nan,nan,1011,426516,82781,2661666,66881,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-08-06,1207,14057,391,241,230,548,nan,nan,1052,455506,93704,2624406,75150,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-08-07,1375,14057,450,241,262,548,nan,nan,1099,487979,105775,2582947,84136,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-08-08,1562,14057,516,241,298,548,nan,nan,1153,524253,119052,2536998,93811,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-08-09,1770,14057,590,241,338,548,nan,nan,1214,564582,133573,2486380,104100,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-08-10,2001,14057,671,241,382,548,nan,nan,1283,609231,149325,2430906,114926,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-08-11,2256,14057,761,241,431,548,nan,nan,1361,658384,166246,2370485,126193,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-08-12,2535,14057,859,241,485,548,nan,nan,1449,712186,184250,2305134,137742,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-08-13,2838,14057,967,241,544,548,nan,nan,1548,770714,203208,2234976,149372,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-08-14,3166,14057,1084,241,607,548,nan,nan,1659,833947,222920,2160284,160832,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-08-15,3518,14057,1209,241,675,548,nan,nan,1782,901754,243158,2081419,171889,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-08-16,3892,14057,1343,241,748,548,nan,nan,1919,973941,263593,1998917,182204,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-08-17,4285,14057,1484,241,825,548,nan,nan,2070,1050125,283876,1913470,191466,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-08-18,4694,14057,1633,241,905,548,nan,nan,2237,1129859,303620,1825819,199384,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-08-19,5112,14057,1785,241,987,548,nan,nan,2419,1211999,322042,1737490,205573,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-08-20,5544,14057,1944,241,1071,548,nan,nan,2618,1297384,339644,1647460,210218,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-08-21,5973,14057,2103,241,1156,548,nan,nan,2833,1383740,355042,1558535,212787,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-08-22,6397,14057,2263,241,1240,548,nan,nan,3064,1470641,368076,1471093,213328,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-08-23,6809,14057,2419,241,1322,548,nan,nan,3312,1557337,378500,1385933,211792,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-08-24,7200,14057,2571,241,1400,548,nan,nan,3575,1642987,386054,1303827,208248,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-08-25,7566,14057,2715,241,1473,548,nan,nan,3853,1726815,390557,1225391,202856,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-08-26,7898,14057,2850,241,1540,548,nan,nan,4145,1808108,391930,1151118,195836,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-08-27,8192,14057,2974,241,1600,548,nan,nan,4449,1886220,390226,1081386,187456,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-08-28,8443,14057,3083,241,1652,548,nan,nan,4765,1960729,385558,1016369,177964,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-08-29,8648,14057,3178,241,1695,548,nan,nan,5091,2031226,378103,956171,167665,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-08-30,8803,14057,3257,241,1729,548,nan,nan,5425,2097421,368129,900774,156867,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-08-31,8908,14057,3320,241,1752,548,nan,nan,5764,2159173,356015,850044,145845,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-09-01,8962,14057,3365,241,1766,548,nan,nan,6108,2216442,342031,803848,134773,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-09-02,8964,14057,3392,241,1770,548,nan,nan,6455,2269171,326394,762082,123810,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-09-03,8922,14057,3404,241,1765,548,nan,nan,6801,2317680,310041,724027,113356,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-09-04,8832,14057,3398,241,1750,548,nan,nan,7147,2361872,292665,689914,103275,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-09-05,8700,14057,3377,241,1727,548,nan,nan,7491,2402021,274782,659313,93728,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-09-06,8530,14057,3342,241,1696,548,nan,nan,7830,2438390,256828,631840,84833,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-09-07,8326,14057,3294,241,1658,548,nan,nan,8163,2471242,239013,607243,76577,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
